id,time_with_company,promotion_received,race,score_text,gender,new_projects,decile_score,left_company
3602,35,1,Non-Minority,High,Female,10,8,1
3603,30,0,Non-Minority,Medium,Female,6,6,1
3605,44,0,Non-Minority,Low,Female,0,1,0
3611,61,0,Minority,Medium,Female,10,6,0
3614,26,0,Non-Minority,High,Female,1,9,1
3616,48,0,Non-Minority,Medium,Female,10,7,1
3617,42,1,Non-Minority,Low,Female,4,1,0
3618,38,0,Minority,High,Female,10,8,1
3620,53,1,Minority,Low,Male,0,1,0
3622,26,1,Non-Minority,High,Female,3,10,0
3624,22,0,Non-Minority,Medium,Female,1,7,1
3626,50,0,Minority,Medium,Female,0,7,0
3627,44,1,Minority,Medium,Female,16,7,0
3628,24,0,Non-Minority,Medium,Female,4,6,1
3629,21,0,Non-Minority,Medium,Female,0,7,1
3630,50,0,Minority,Low,Female,0,1,0
3631,36,1,Minority,Low,Male,0,1,0
3634,39,0,Minority,Low,Female,0,3,0
3636,54,0,Non-Minority,Medium,Male,7,6,0
3639,29,1,Non-Minority,Low,Female,0,2,0
3641,26,1,Minority,Medium,Female,0,6,0
3642,41,0,Non-Minority,Low,Female,3,4,1
3643,23,0,Non-Minority,Medium,Female,1,6,1
3645,34,1,Minority,Low,Female,0,1,0
3646,31,0,Minority,Medium,Female,11,7,1
3647,20,0,Non-Minority,Low,Female,0,3,0
3648,49,0,Non-Minority,Medium,Female,10,6,1
3649,26,0,Non-Minority,High,Female,4,8,1
3652,28,0,Non-Minority,Low,Female,1,4,1
3653,26,0,Non-Minority,Low,Female,0,2,0
3655,55,0,Non-Minority,Low,Female,1,4,0
3656,22,1,Non-Minority,High,Female,0,9,0
3657,26,1,Non-Minority,Low,Male,0,4,0
3661,58,0,Non-Minority,Medium,Female,16,6,1
3662,28,0,Non-Minority,Medium,Female,4,7,0
3663,33,0,Non-Minority,Medium,Female,8,6,0
3666,31,1,Non-Minority,Low,Male,0,2,0
3667,26,1,Non-Minority,Medium,Female,1,5,0
3671,34,1,Minority,Low,Female,0,1,0
3674,32,0,Non-Minority,Low,Male,0,2,0
3675,37,0,Non-Minority,Medium,Female,9,6,1
3676,50,0,Non-Minority,Medium,Female,1,5,0
3678,35,0,Minority,Low,Female,1,2,0
3679,47,1,Minority,Low,Male,0,3,1
3681,52,0,Non-Minority,High,Male,8,9,0
3684,26,0,Non-Minority,Medium,Female,5,7,1
3687,45,0,Non-Minority,Low,Female,13,1,1
3692,41,0,Non-Minority,Low,Female,8,2,1
3693,24,1,Non-Minority,Low,Female,0,2,0
3696,21,0,Non-Minority,High,Female,1,9,0
3697,54,1,Minority,Low,Female,0,1,0
3698,49,0,Minority,Low,Female,0,1,0
3699,42,0,Minority,Low,Female,1,2,0
3700,21,0,Non-Minority,Low,Female,1,4,1
3702,46,0,Minority,High,Female,5,8,1
3703,74,1,Minority,Low,Female,0,1,0
3706,39,0,Non-Minority,Low,Male,1,1,0
3709,38,0,Non-Minority,Low,Male,0,1,0
3710,19,0,Non-Minority,Medium,Female,1,7,1
3711,28,0,Minority,Low,Female,0,2,1
3713,25,0,Non-Minority,Medium,Female,1,6,1
3714,53,1,Minority,Low,Female,1,1,0
3719,23,0,Non-Minority,High,Female,2,9,0
3720,55,0,Minority,High,Female,33,9,1
3721,64,0,Minority,Low,Male,1,1,0
3722,23,1,Non-Minority,Medium,Female,1,7,1
3725,23,0,Non-Minority,High,Female,4,8,1
3729,34,0,Non-Minority,Low,Female,0,1,0
3732,26,1,Non-Minority,Low,Female,1,1,0
3736,44,0,Minority,Low,Female,4,2,0
3737,27,0,Minority,Low,Male,0,2,0
3738,28,0,Minority,High,Female,14,9,0
3739,55,1,Minority,Low,Female,1,1,0
3741,36,0,Non-Minority,Medium,Female,15,5,0
3743,23,0,Non-Minority,Low,Female,1,4,0
3744,56,1,Non-Minority,Low,Female,1,1,0
3745,27,0,Minority,Medium,Female,2,6,1
3747,37,1,Minority,Medium,Female,1,6,0
3749,32,0,Non-Minority,High,Female,1,8,1
3751,41,1,Non-Minority,High,Female,18,10,1
3754,22,0,Non-Minority,Medium,Female,1,6,1
3757,37,0,Minority,Low,Female,1,2,1
3758,45,1,Non-Minority,Low,Female,3,2,0
3759,31,0,Non-Minority,High,Male,14,8,0
3761,42,0,Non-Minority,Medium,Female,7,5,1
3763,26,0,Non-Minority,High,Female,20,9,1
3765,33,0,Minority,High,Female,0,9,1
3766,22,1,Minority,Low,Female,0,2,1
3768,36,1,Non-Minority,Low,Male,1,1,0
3769,54,1,Minority,Low,Female,0,1,0
3771,25,0,Non-Minority,High,Female,5,9,1
3772,24,0,Minority,Medium,Female,3,5,1
3774,61,1,Minority,Low,Female,0,1,0
3776,42,1,Minority,Low,Male,0,1,0
3778,28,1,Minority,Low,Female,1,2,1
3779,27,1,Non-Minority,Medium,Female,1,5,0
3780,24,1,Minority,Low,Female,2,3,0
3782,32,0,Non-Minority,High,Female,16,10,1
3783,38,0,Minority,Low,Female,0,1,0
3785,21,1,Minority,Low,Female,1,3,0
3787,27,0,Non-Minority,Medium,Female,1,7,1
3788,39,0,Minority,Low,Female,0,4,0
3789,29,0,Minority,Low,Female,0,1,0
3790,29,0,Minority,Low,Female,1,3,0
3793,36,0,Minority,Low,Female,1,4,1
3794,46,0,Non-Minority,Medium,Female,0,7,1
3797,44,0,Non-Minority,Medium,Female,7,6,0
3799,27,1,Non-Minority,Low,Female,0,2,0
3800,27,0,Non-Minority,Medium,Female,8,7,1
3801,61,1,Minority,Low,Female,0,1,0
3802,47,1,Non-Minority,Low,Female,0,1,1
3804,27,1,Non-Minority,Low,Female,1,1,0
3805,28,0,Minority,Low,Female,0,2,1
3807,31,1,Minority,Medium,Male,1,5,1
3809,26,1,Minority,Low,Female,9,4,1
3811,53,0,Non-Minority,Low,Female,2,2,1
3812,26,0,Non-Minority,Medium,Female,1,5,1
3814,25,0,Non-Minority,Low,Female,2,4,0
3817,21,1,Non-Minority,High,Male,4,8,1
3818,23,1,Non-Minority,Low,Female,1,4,0
3821,45,0,Non-Minority,Low,Male,2,3,0
3824,27,1,Non-Minority,Medium,Female,2,5,1
3830,26,1,Non-Minority,Low,Male,0,2,0
3831,21,0,Minority,High,Female,0,8,1
3835,62,1,Minority,Low,Male,0,1,0
3836,48,0,Minority,Low,Female,0,3,0
3838,53,1,Non-Minority,Low,Female,1,1,0
3839,62,1,Non-Minority,Low,Female,3,3,1
3840,28,0,Non-Minority,High,Female,5,10,0
3841,56,0,Minority,Low,Female,1,2,0
3847,22,0,Non-Minority,Medium,Female,2,7,1
3848,26,0,Non-Minority,High,Female,5,8,1
3853,35,1,Non-Minority,Medium,Female,4,5,0
3854,22,0,Non-Minority,Low,Female,1,3,1
3856,37,0,Non-Minority,Low,Male,7,3,0
3857,32,0,Non-Minority,Low,Male,0,2,0
3858,33,0,Non-Minority,Medium,Male,3,6,1
3860,53,1,Minority,Low,Female,0,1,0
3862,32,1,Minority,Low,Female,0,1,0
3863,26,1,Minority,Low,Female,0,2,0
3864,61,1,Minority,Low,Female,0,1,0
3865,21,1,Non-Minority,High,Female,0,10,0
3867,69,1,Non-Minority,Medium,Female,22,5,0
3869,26,1,Non-Minority,Low,Female,0,4,0
3870,30,0,Non-Minority,High,Female,9,10,1
3872,21,0,Minority,Low,Female,1,4,0
3879,41,1,Minority,Low,Female,0,2,0
3880,45,0,Non-Minority,Medium,Female,0,6,1
3881,31,0,Non-Minority,Medium,Female,10,5,1
3882,22,0,Minority,Low,Female,0,3,0
3884,54,0,Minority,Low,Male,0,3,1
3885,50,1,Minority,Low,Female,2,1,1
3891,21,0,Non-Minority,High,Male,0,8,1
3897,30,0,Minority,Low,Female,0,3,1
3899,30,0,Non-Minority,High,Female,11,8,1
3902,26,1,Minority,Low,Female,5,4,0
3904,59,1,Non-Minority,Low,Male,0,2,0
3906,29,0,Non-Minority,High,Female,13,8,1
3909,30,0,Minority,High,Female,13,8,1
3910,25,1,Non-Minority,Medium,Female,5,5,1
3917,22,0,Non-Minority,Low,Female,0,3,0
3918,41,0,Non-Minority,Low,Female,8,1,1
3924,37,0,Non-Minority,Medium,Male,13,6,0
3925,22,0,Non-Minority,Low,Female,0,3,1
3929,19,0,Non-Minority,Low,Female,0,4,1
3930,45,1,Minority,Low,Female,2,2,0
3933,33,0,Non-Minority,High,Male,5,9,1
3934,52,0,Non-Minority,Medium,Female,7,5,0
3935,21,0,Non-Minority,Medium,Male,0,6,0
3936,43,1,Non-Minority,High,Female,6,10,1
3938,33,0,Minority,Medium,Female,3,6,0
3939,26,0,Non-Minority,High,Female,3,10,1
3941,37,1,Minority,Low,Female,0,3,0
3942,38,0,Non-Minority,Low,Female,1,1,1
3946,27,0,Non-Minority,Low,Female,1,2,1
3948,21,0,Non-Minority,Medium,Female,1,5,0
3950,38,0,Minority,High,Female,3,9,1
3952,37,1,Minority,Low,Female,0,4,0
3958,44,0,Minority,Low,Female,0,1,0
3960,30,0,Non-Minority,Low,Female,0,2,0
3963,49,0,Minority,Low,Female,1,1,0
3965,67,1,Minority,Low,Female,0,1,0
3966,59,0,Non-Minority,High,Female,14,8,1
3969,21,0,Non-Minority,High,Female,1,10,1
3972,31,1,Minority,Medium,Female,6,7,0
3973,50,0,Minority,Low,Male,2,1,1
3974,30,0,Non-Minority,Low,Female,7,3,0
3975,28,1,Minority,Low,Female,1,2,0
3976,48,0,Non-Minority,Medium,Female,7,7,1
3977,55,1,Minority,Low,Female,0,1,0
3979,42,1,Minority,Low,Female,0,3,0
3980,34,1,Non-Minority,Medium,Female,0,7,1
3981,43,1,Non-Minority,Medium,Female,4,5,1
3982,44,0,Non-Minority,Low,Female,0,1,0
3987,25,0,Minority,Medium,Female,2,5,1
3988,32,1,Non-Minority,Low,Male,0,3,1
3995,24,0,Non-Minority,Low,Female,1,3,1
3997,34,0,Non-Minority,Medium,Female,0,7,1
3998,48,0,Non-Minority,Low,Female,2,1,1
3999,41,0,Non-Minority,Low,Female,1,1,0
4000,26,1,Non-Minority,High,Female,12,9,1
4001,42,0,Non-Minority,Medium,Female,0,5,1
4002,29,1,Non-Minority,Medium,Female,0,5,0
4003,26,1,Minority,Low,Female,0,2,0
4004,27,0,Non-Minority,Low,Male,1,3,0
4005,35,1,Minority,Low,Female,4,2,0
4006,54,0,Minority,Low,Female,1,1,0
4010,20,0,Non-Minority,Medium,Female,0,6,0
4011,27,0,Minority,Medium,Female,0,6,0
4012,21,0,Non-Minority,Medium,Female,1,7,0
4013,27,1,Minority,High,Female,7,9,1
4014,34,0,Non-Minority,High,Female,11,8,1
4018,54,1,Non-Minority,Low,Female,0,1,0
4021,39,0,Non-Minority,Low,Female,1,1,0
4023,33,1,Minority,Low,Male,0,1,0
4028,35,1,Non-Minority,Low,Male,0,4,0
4031,53,1,Non-Minority,Low,Female,0,1,0
4032,28,1,Minority,Low,Female,2,4,0
4033,26,0,Non-Minority,High,Female,0,8,0
4036,31,0,Non-Minority,Medium,Female,3,5,0
4037,24,1,Minority,High,Female,3,8,1
4038,45,0,Minority,Medium,Female,19,6,1
4041,28,0,Non-Minority,Medium,Female,1,7,0
4045,45,0,Minority,Low,Male,1,3,1
4048,33,0,Minority,High,Female,3,8,1
4049,23,0,Minority,Medium,Female,4,6,1
4052,36,0,Non-Minority,Medium,Female,6,5,0
4054,22,0,Non-Minority,Low,Female,0,3,0
4059,28,0,Non-Minority,Medium,Female,2,5,1
4060,37,1,Non-Minority,Low,Female,3,2,0
4061,52,1,Minority,Low,Male,0,1,0
4062,26,0,Minority,Low,Female,0,2,0
4063,28,0,Minority,Low,Female,4,4,1
4064,33,0,Minority,Low,Male,2,4,0
4065,23,0,Minority,Low,Female,3,4,1
4067,31,1,Minority,Low,Female,3,4,1
4068,55,1,Minority,Low,Male,0,1,0
4069,24,0,Minority,Low,Female,3,4,1
4070,37,1,Non-Minority,Low,Female,2,1,0
4072,41,0,Non-Minority,Low,Female,0,1,0
4073,26,1,Minority,Low,Female,0,2,0
4075,41,0,Non-Minority,Medium,Female,13,5,0
4076,33,0,Non-Minority,Medium,Female,6,6,0
4080,23,0,Non-Minority,Medium,Female,0,5,0
4081,27,0,Minority,Low,Female,1,3,0
4082,24,0,Minority,Medium,Female,0,5,1
4084,30,0,Non-Minority,High,Female,10,9,0
4085,55,0,Minority,Low,Female,1,3,0
4086,26,1,Non-Minority,High,Female,13,10,1
4088,35,0,Non-Minority,Low,Female,0,3,0
4099,20,1,Non-Minority,Low,Female,1,4,0
4100,24,1,Minority,High,Female,3,8,1
4101,31,1,Non-Minority,High,Female,8,10,1
4104,55,0,Non-Minority,Low,Female,0,1,1
4105,33,0,Minority,High,Female,7,9,1
4106,44,0,Minority,Medium,Female,6,6,1
4108,41,0,Non-Minority,High,Female,25,9,1
4111,56,1,Non-Minority,High,Female,9,8,0
4112,21,0,Non-Minority,Low,Female,1,3,0
4117,48,1,Minority,Low,Male,1,1,0
4119,56,0,Minority,Medium,Female,7,6,1
4120,39,1,Minority,Low,Female,2,1,0
4122,25,0,Minority,Medium,Male,0,6,0
4125,28,0,Non-Minority,Medium,Male,3,5,0
4126,30,0,Non-Minority,Low,Female,0,2,1
4127,19,1,Non-Minority,High,Male,0,8,1
4128,20,1,Non-Minority,Low,Female,0,4,1
4130,57,0,Minority,Low,Female,0,1,0
4134,51,1,Non-Minority,Medium,Female,8,6,1
4135,27,0,Non-Minority,Low,Female,5,3,1
4136,26,0,Non-Minority,Medium,Female,0,5,0
4137,23,1,Minority,High,Female,3,8,1
4139,35,1,Non-Minority,High,Female,14,8,1
4141,37,0,Non-Minority,Medium,Female,5,6,0
4143,48,0,Non-Minority,Low,Female,0,1,0
4144,21,0,Non-Minority,High,Female,0,9,0
4154,52,1,Non-Minority,Low,Female,1,1,0
4157,22,0,Non-Minority,Low,Female,0,4,1
4159,41,0,Minority,Low,Female,1,2,1
4160,25,1,Minority,Medium,Male,1,5,1
4161,54,1,Non-Minority,Low,Female,0,1,1
4162,25,0,Non-Minority,High,Female,13,10,1
4164,40,0,Minority,Low,Male,4,4,0
4165,22,0,Non-Minority,Medium,Female,0,7,0
4168,50,0,Minority,Low,Female,10,4,0
4169,35,1,Minority,Low,Female,2,3,0
4170,28,0,Minority,High,Female,7,9,1
4171,21,0,Non-Minority,Medium,Female,0,7,0
4178,27,0,Minority,Low,Female,0,3,0
4179,22,0,Non-Minority,Low,Female,0,3,1
4182,32,0,Minority,Medium,Female,0,5,0
4183,59,0,Minority,Low,Female,0,1,0
4186,59,0,Minority,Low,Female,0,1,0
4187,44,0,Minority,Low,Male,1,1,1
4189,26,1,Non-Minority,High,Female,9,10,1
4190,30,0,Non-Minority,Medium,Female,9,6,1
4192,25,1,Non-Minority,High,Female,3,8,1
4195,31,1,Non-Minority,Medium,Male,0,6,1
4196,32,0,Non-Minority,Low,Male,0,3,0
4198,37,0,Non-Minority,High,Female,22,9,1
4199,22,0,Minority,Low,Female,2,4,0
4202,38,1,Non-Minority,Medium,Female,8,6,1
4203,34,0,Minority,Low,Female,2,4,0
4204,30,0,Non-Minority,Low,Female,7,3,0
4205,38,0,Minority,Low,Male,0,4,1
4207,36,0,Non-Minority,High,Female,10,10,1
4217,35,0,Minority,Medium,Female,2,5,1
4219,35,0,Non-Minority,Low,Female,0,1,0
4223,30,0,Non-Minority,High,Male,9,9,1
4225,34,0,Non-Minority,High,Female,16,9,1
4226,31,0,Minority,Low,Female,3,4,1
4228,31,0,Minority,High,Female,4,8,1
4229,22,0,Minority,High,Female,2,8,1
4232,36,1,Non-Minority,Medium,Female,5,5,1
4233,39,1,Non-Minority,Low,Female,2,1,0
4235,51,0,Non-Minority,High,Female,9,9,1
4236,35,0,Non-Minority,Low,Female,7,2,1
4245,37,1,Non-Minority,Low,Female,0,3,0
4247,25,1,Non-Minority,Medium,Female,3,6,0
4250,27,0,Non-Minority,Low,Male,0,3,0
4252,47,1,Minority,Low,Female,2,1,0
4254,46,1,Non-Minority,Medium,Female,12,6,0
4255,27,0,Minority,Medium,Female,0,5,0
4256,34,0,Non-Minority,High,Female,0,9,1
4258,25,1,Minority,Low,Female,0,2,0
4260,26,1,Non-Minority,Medium,Female,5,5,0
4262,25,0,Non-Minority,Low,Female,1,4,1
4265,60,0,Non-Minority,High,Female,9,8,0
4269,30,0,Non-Minority,High,Female,12,9,1
4270,21,0,Non-Minority,Low,Female,0,4,0
4274,25,0,Non-Minority,High,Female,4,8,1
4276,21,0,Non-Minority,Low,Female,0,4,1
4281,29,1,Non-Minority,Low,Female,4,4,0
4288,51,0,Minority,Low,Female,2,1,0
4290,29,1,Non-Minority,Low,Female,1,1,0
4297,20,0,Minority,High,Female,0,9,1
4300,53,0,Minority,Low,Female,1,1,0
4303,25,0,Non-Minority,High,Female,5,8,0
4306,22,0,Non-Minority,High,Female,3,10,1
4307,21,0,Non-Minority,High,Female,1,8,0
4310,21,0,Minority,Medium,Female,1,5,1
4311,27,1,Non-Minority,High,Female,6,8,1
4314,28,1,Non-Minority,Medium,Female,14,7,1
4315,49,1,Non-Minority,Low,Female,6,4,1
4316,52,0,Non-Minority,High,Female,7,9,1
4317,25,1,Non-Minority,Medium,Female,1,6,0
4319,56,0,Minority,Low,Female,2,4,0
4320,34,0,Non-Minority,High,Female,22,9,0
4323,23,1,Non-Minority,Low,Female,1,3,1
4324,22,0,Minority,Medium,Female,0,5,0
4328,23,0,Non-Minority,High,Female,0,8,1
4329,30,1,Non-Minority,High,Female,4,10,0
4330,42,1,Non-Minority,Medium,Female,1,6,1
4331,50,1,Non-Minority,High,Female,24,8,1
4335,37,0,Non-Minority,High,Female,0,9,0
4336,23,0,Non-Minority,Low,Female,1,4,0
4337,41,0,Minority,Low,Female,0,1,0
4338,50,0,Non-Minority,Low,Female,5,2,0
4340,26,0,Non-Minority,Low,Female,2,2,1
4342,23,0,Non-Minority,High,Female,2,8,1
4346,55,0,Minority,Low,Female,1,2,1
4348,24,0,Non-Minority,Medium,Female,0,6,1
4353,33,1,Minority,Low,Female,5,1,1
4356,23,0,Minority,Low,Female,0,2,0
4357,37,1,Non-Minority,Medium,Female,1,7,1
4360,51,1,Minority,Low,Female,0,1,0
4367,35,1,Non-Minority,Medium,Male,3,6,1
4370,29,0,Non-Minority,High,Female,2,9,0
4371,57,1,Minority,Low,Female,0,1,0
4372,20,1,Non-Minority,Medium,Female,1,5,1
4377,23,0,Non-Minority,High,Female,3,8,1
4378,36,1,Minority,Low,Female,9,4,1
4381,55,1,Minority,Low,Female,1,1,0
4383,53,1,Non-Minority,Medium,Female,18,7,1
4384,21,0,Non-Minority,High,Female,1,9,1
4385,27,1,Non-Minority,Low,Female,3,3,1
4387,28,0,Non-Minority,High,Female,6,9,1
4388,26,0,Minority,Low,Female,1,3,1
4389,25,0,Minority,Medium,Female,1,6,0
4390,66,0,Minority,Low,Female,0,1,0
4391,28,1,Non-Minority,Low,Female,3,2,0
4394,24,1,Non-Minority,Medium,Female,0,5,0
4396,60,1,Minority,Low,Female,18,2,1
4397,37,0,Non-Minority,Low,Female,2,4,1
4400,73,1,Minority,Low,Female,0,1,0
4401,44,0,Non-Minority,Low,Female,0,2,0
4403,40,0,Non-Minority,Medium,Female,6,7,0
4407,56,1,Minority,Low,Female,0,1,1
4408,42,0,Non-Minority,Low,Female,3,1,0
4411,50,0,Minority,Low,Female,1,3,0
4414,34,1,Minority,Low,Female,0,2,0
4415,47,1,Non-Minority,Low,Female,1,1,1
4416,58,0,Minority,Low,Female,3,2,0
4418,48,0,Minority,Low,Female,3,4,0
4419,20,0,Minority,Low,Male,0,3,0
4421,53,0,Non-Minority,Low,Male,10,2,1
4422,29,0,Non-Minority,High,Female,0,9,0
4426,43,1,Minority,Low,Male,0,2,0
4431,53,1,Minority,Low,Female,1,1,1
4432,22,1,Minority,Medium,Female,0,7,0
4434,26,1,Minority,Medium,Female,9,7,1
4436,23,0,Non-Minority,High,Female,4,10,1
4437,71,1,Minority,Low,Female,1,1,0
4438,61,1,Minority,Low,Male,0,1,0
4439,22,1,Minority,Medium,Male,2,5,0
4441,54,1,Minority,Low,Male,1,2,0
4442,24,0,Minority,High,Female,6,9,0
4443,28,0,Minority,Medium,Male,0,5,0
4444,25,0,Minority,High,Male,2,10,0
4445,22,0,Non-Minority,Medium,Male,1,5,0
4447,24,0,Non-Minority,Low,Female,2,3,1
4448,35,0,Non-Minority,Low,Female,0,4,0
4450,21,0,Non-Minority,Low,Female,0,3,0
4451,49,1,Minority,Low,Female,1,1,0
4452,26,0,Non-Minority,High,Female,6,9,1
4453,30,0,Non-Minority,High,Female,7,9,1
4457,30,0,Non-Minority,Low,Female,5,4,1
4461,64,0,Minority,Low,Female,8,1,0
4463,45,0,Minority,Low,Male,7,2,1
4464,37,1,Non-Minority,Low,Female,3,2,0
4466,34,0,Non-Minority,Medium,Male,1,7,1
4469,58,1,Minority,Low,Female,0,1,0
4471,27,0,Minority,Low,Female,0,1,0
4473,30,1,Non-Minority,Low,Female,0,1,1
4475,25,1,Non-Minority,Low,Female,0,2,0
4476,60,0,Non-Minority,High,Female,19,8,1
4478,56,0,Non-Minority,High,Female,24,8,0
4479,33,1,Non-Minority,Low,Female,2,1,0
4480,25,0,Minority,High,Female,9,9,1
4483,32,0,Non-Minority,Medium,Female,6,7,1
4485,24,0,Non-Minority,Low,Female,3,3,1
4486,23,0,Minority,High,Female,2,8,1
4491,25,0,Non-Minority,Low,Female,1,4,1
4492,20,0,Non-Minority,Low,Male,0,4,0
4493,32,0,Non-Minority,High,Female,9,9,0
4494,49,0,Non-Minority,Low,Male,0,1,0
4495,22,0,Non-Minority,Low,Female,1,3,0
4496,24,0,Non-Minority,Low,Female,0,3,0
4498,26,0,Minority,Medium,Female,10,7,1
4503,29,1,Non-Minority,Low,Female,1,2,1
4505,22,0,Minority,Medium,Female,0,6,0
4508,26,0,Non-Minority,Medium,Male,3,5,0
4509,21,0,Non-Minority,Medium,Female,0,7,1
4510,54,1,Minority,Low,Female,2,1,0
4511,59,0,Non-Minority,Low,Female,1,1,0
4512,22,0,Non-Minority,High,Female,0,8,1
4514,64,0,Non-Minority,Medium,Female,20,7,0
4516,45,1,Minority,Low,Female,1,1,1
4517,22,0,Non-Minority,Low,Male,0,4,0
4518,24,0,Non-Minority,Low,Female,5,3,1
4520,30,0,Non-Minority,Medium,Male,3,6,1
4521,27,0,Minority,Medium,Male,0,5,0
4524,20,0,Minority,Low,Female,0,4,0
4526,28,0,Minority,Medium,Female,5,5,1
4533,23,0,Minority,Medium,Female,3,6,1
4534,32,1,Non-Minority,Low,Male,0,2,0
4536,44,0,Minority,Low,Male,1,1,0
4537,41,0,Non-Minority,Low,Female,8,4,0
4541,30,0,Minority,Low,Female,3,2,0
4544,27,1,Non-Minority,Medium,Female,2,5,1
4546,32,0,Non-Minority,Low,Female,0,1,1
4550,40,1,Non-Minority,High,Female,24,8,1
4556,33,1,Non-Minority,Low,Male,3,4,0
4558,33,0,Minority,Low,Female,0,1,0
4562,28,1,Non-Minority,Medium,Female,9,5,0
4563,25,0,Non-Minority,Medium,Male,0,5,1
4566,30,1,Non-Minority,Low,Male,1,4,0
4567,47,1,Non-Minority,Low,Male,0,2,0
4568,24,0,Minority,Low,Female,0,2,1
4574,31,0,Minority,High,Female,9,8,1
4579,52,0,Non-Minority,Low,Female,0,4,1
4580,25,0,Non-Minority,High,Female,5,10,1
4582,46,1,Non-Minority,High,Male,7,8,0
4584,62,1,Minority,Low,Female,3,1,0
4587,36,1,Minority,Medium,Female,0,7,1
4588,24,0,Non-Minority,Low,Female,2,3,1
4591,25,0,Minority,High,Female,9,9,0
4592,21,1,Non-Minority,High,Female,0,10,1
4595,29,0,Non-Minority,Medium,Female,5,7,1
4596,52,1,Non-Minority,Low,Female,0,1,1
4598,29,0,Non-Minority,High,Female,5,10,0
4599,59,0,Non-Minority,Low,Female,13,2,1
4603,39,0,Non-Minority,Low,Female,2,3,0
4608,20,0,Non-Minority,High,Female,1,10,1
4609,50,1,Minority,Low,Female,0,1,0
4610,27,0,Non-Minority,High,Female,7,9,1
4611,27,1,Non-Minority,Low,Female,0,1,0
4612,31,0,Minority,Medium,Female,4,7,1
4615,24,1,Non-Minority,Medium,Male,2,6,0
4616,24,0,Non-Minority,High,Female,4,9,1
4617,30,1,Minority,Low,Female,0,2,1
4620,41,0,Minority,Low,Female,0,2,0
4624,32,0,Non-Minority,High,Female,2,8,1
4627,69,1,Minority,Low,Female,0,1,1
4628,25,0,Minority,High,Female,1,9,0
4629,55,1,Minority,Low,Female,0,1,1
4631,28,0,Non-Minority,High,Female,7,10,1
4634,27,1,Minority,Low,Female,0,4,1
4636,20,0,Non-Minority,Medium,Male,1,6,1
4637,36,0,Non-Minority,Low,Female,2,1,1
4640,25,0,Non-Minority,High,Female,10,10,1
4641,35,1,Minority,Low,Male,1,4,0
4643,32,1,Non-Minority,High,Female,12,10,1
4647,21,1,Minority,Medium,Female,1,6,0
4648,41,0,Minority,Low,Female,1,1,0
4651,38,0,Non-Minority,High,Female,0,8,0
4652,21,0,Non-Minority,High,Female,1,9,1
4657,35,1,Minority,Low,Female,2,2,1
4658,34,1,Non-Minority,Medium,Female,5,6,0
4659,52,1,Minority,Low,Female,0,1,0
4660,21,0,Non-Minority,High,Female,0,8,0
4661,43,1,Non-Minority,Low,Female,8,2,0
4662,32,0,Minority,Low,Male,0,2,0
4663,49,0,Minority,Medium,Female,5,6,1
4665,21,1,Non-Minority,Low,Male,0,4,0
4667,28,0,Non-Minority,Medium,Female,5,5,1
4668,65,0,Minority,Low,Male,1,1,0
4670,27,1,Minority,Low,Male,0,3,0
4672,48,0,Minority,High,Female,20,8,1
4674,20,1,Non-Minority,Low,Female,0,3,1
4678,63,0,Non-Minority,Low,Female,6,3,0
4679,40,1,Minority,Low,Female,0,2,0
4681,21,0,Non-Minority,High,Female,1,10,1
4682,27,1,Minority,Low,Female,1,2,0
4684,35,1,Minority,High,Female,0,10,1
4686,50,1,Non-Minority,Low,Male,0,1,0
4692,47,1,Minority,Low,Female,0,1,0
4694,44,1,Minority,Low,Female,2,4,0
4697,23,1,Non-Minority,Low,Female,0,3,0
4698,54,0,Non-Minority,Medium,Female,10,6,0
4701,38,0,Minority,High,Female,17,10,0
4704,44,0,Minority,Low,Female,2,3,1
4705,52,1,Non-Minority,Low,Female,3,3,1
4706,52,0,Minority,Low,Male,0,2,1
4707,21,1,Non-Minority,High,Female,0,9,1
4710,30,0,Minority,Low,Male,9,4,1
4712,56,0,Non-Minority,Low,Female,6,2,0
4715,35,0,Non-Minority,High,Female,12,8,1
4718,39,0,Minority,Low,Female,1,1,0
4719,29,1,Minority,Low,Female,0,1,0
4721,23,0,Non-Minority,Medium,Female,2,5,1
4722,26,1,Minority,Medium,Female,0,5,0
4724,64,1,Non-Minority,Low,Male,1,1,1
4730,20,0,Minority,Low,Female,1,2,1
4731,21,0,Non-Minority,Medium,Female,0,5,1
4732,21,0,Non-Minority,Medium,Female,0,5,0
4735,23,0,Non-Minority,Medium,Female,0,7,0
4737,46,0,Non-Minority,Low,Female,3,4,0
4739,25,0,Non-Minority,High,Female,21,9,1
4748,30,1,Non-Minority,Low,Male,0,3,0
4749,47,0,Minority,Low,Female,1,1,0
4750,30,0,Minority,Low,Female,4,4,0
4754,47,0,Non-Minority,Low,Female,1,1,0
4757,39,0,Non-Minority,Low,Female,1,2,1
4763,24,0,Minority,Low,Female,1,3,0
4765,45,0,Minority,Low,Female,3,1,0
4766,26,0,Minority,High,Female,2,9,1
4767,39,0,Minority,Low,Female,3,2,0
4769,40,0,Minority,Low,Female,1,3,0
